article group;article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;availability (tendency);mark new prices;price changes;deleted items;kits;partner programme
BDF;Digital SLR cameras;834064;Pentax K-S1 Body blue;Pentax;6481;0027075279087;;;;;;400.00;onorder;;;;0;
BDF;Digital SLR cameras;834071;Pentax K-S1 Kit black + DAL 18-55;Pentax;6423;0027075278516;;;;;;442.00;available;;;;0;
BDF;Digital SLR cameras;834078;Pentax K-S1 Kit white + DAL 18-55;Pentax;6458;0027075278851;;;;;;442.00;available;;;;0;
BDF;Digital SLR cameras;834085;Pentax K-S1 Kit blue + DAL 18-55;Pentax;6492;0027075279193;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834092;Pentax K-S1 Kit cotton beige + DAL 18-55;Pentax;6567;0027075285224;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834099;Pentax K-S1 Kit linen brown + DAL 18-55;Pentax;6568;0027075285231;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834106;Pentax K-S1 Kit denim blue + DAL 18-55;Pentax;6569;0027075285248;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834113;Pentax K-S1 Kit tweed gray + DAL 18-55;Pentax;6570;0027075285255;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834120;Pentax K-S1 Kit sunset orange + DAL 18-55;Pentax;6571;0027075285262;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834127;Pentax K-S1 Kit dusk gold + DAL 18-55;Pentax;6572;0027075285279;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834134;Pentax K-S1 Kit moon silver + DAL 18-55;Pentax;6573;0027075285286;;;;;;442.00;available;;;;0;
BDF;Digital SLR cameras;834141;Pentax K-S1 Kit midnight black + DAL 18-55;Pentax;6574;0027075285293;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834148;Pentax K-S1 Kit dawn purple + DAL 18-55;Pentax;6575;0027075285309;;;;;;442.00;onorder;;;;0;
BDF;Digital SLR cameras;834155;Pentax K-S1 Kit black + DAL 18-55 + 50-200;Pentax;6435;0027075278639;;;;;;525.00;available;;;;0;
BDF;Digital SLR cameras;834162;Pentax K-S1 Kit white + DAL 18-55 + 50-200;Pentax;6470;0027075278974;;;;;;525.00;available;;;;0;
BDF;Digital SLR cameras;834169;Pentax K-S1 Kit blue + DAL 18-55 + 50-200;Pentax;6470;0027075279315;;;;;;525.00;onorder;;;;0;
BDF;Digital SLR cameras;844613;Canon EOS 7D Mark II Body;Canon;9128B040;4549292001648;8714574625027;;;;;1248.08;available;;;;0;Canon SIP SDA Vertrag Level 1
BDF;Digital SLR cameras;848638;Nikon D5200 Kit black + AF-S DX 18-55 VR II;Nikon;VBA350K007;0018208937271;;;;;;375.88;awaiting;;;;0;
BDF;Digital SLR cameras;848645;Nikon D3300 Kit black   + AF-S DX 18-55 VR II;Nikon;VBA390K001;0018208936762;;;;;;361.51;awaiting;;;;0;
BDF;Digital SLR cameras;851732;Nikon D 3200 Body black;Nikon;VBA330AE;0018208925063;;;;;;205.70;awaiting;;;;0;
BDF;Digital SLR cameras;851746;Nikon D3200 Kit black   + AF-S DX 18-55 VR II;Nikon;VBA330K009;0018208937172;;;;;;272.92;awaiting;;;;0;
BDF;Digital SLR cameras;860370;Nikon D5300 Body black;Nikon;VBA370AE;0018208935543;;;;;;453.74;available;;;;0;
BDF;Digital SLR cameras;866999;Canon EOS 70D Body + Canon EF 2,8/24-70 L USM II;Canon;EOS 70D SET;;;;;;;2216.93;available;;;;1;
BDF;Digital SLR cameras;867006;Canon EOS 7D Mark II Body + Canon EF-L 2,8/70-200 IS USM II;Canon;EOS 7D SET;;;;;;;2893.66;available;;;;1;
BDF;Digital SLR cameras;867153;Nikon D5200 Body black;Nikon;VBA350AE;0018208927197;;;;;;307.57;awaiting;;;;0;
BDF;Digital SLR cameras;867566;Canon EOS 6D Kit + EF 3,5-5,6/24-105 IS STM;Canon;8035B127;8714574627502;;;;;;1572.76;available;;;;0;Canon SIP SDA Vertrag Level 2
BDF;Digital SLR cameras;870681;Nikon D5300 Kit black + AF-S DX 18-55 VR II;Nikon;VBA370K003;0018208935871;;;;;;507.02;available;;;;0;
BDF;Digital SLR cameras;875434;Pentax K-3 Kit black + 18-135 WR;Pentax;15540;0027075274303;0270752743030;4851171274303;;;;968.00;available;;;;0;
BDF;Digital SLR cameras;875546;Canon EOS 1200D Body + Sigma DC 3,5-6,3/18-250 OS HSM;Canon;;;;;;;;462.90;available;;;;1;
BDF;Digital SLR cameras;875553;Canon EOS 700D Body + Sigma DC 3,5-6,3/18-250 OS HSM;Canon;;;;;;;;642.90;awaiting;;;;1;
BDF;Digital SLR cameras;880201;Nikon D5500 Kit black + AF-S DX 18-55 VR II;Nikon;VBA440K001;0018208942008;;;;;;598.36;onorder;;;;0;
BDF;Digital SLR cameras;880334;Canon EOS 760D Body;Canon;0021C017;8714574628059;;;;;;555.52;awaiting;;;;0;Canon SIP SDA Vertrag Level 1
BDF;Digital SLR cameras;880341;Canon EOS 750D Body;Canon;0592C015;8714574627823;;;;;;518.44;awaiting;;;;0;
BDF;Digital SLR cameras;880348;Canon EOS 750D Kit + 18-55 IS STM;Canon;0592C022;8714574627946;;;;;;592.61;awaiting;;;;0;
BDF;Digital SLR cameras;880355;Canon EOS 750D Kit + 18-135 IS STM;Canon;0592C029;8714574628219;;;;;;778.02;awaiting;;;;0;
BDF;Digital SLR cameras;882574;Nikon D5500 Kit red + AF-S DX 18-55 VR II;Nikon;VBA441K001;0018208942077;;;;;;651.32;available;;;;0;
BDF;Digital SLR cameras;886795;Nikon D5500 Body schwarz;Nikon;VB440AE;0018208941889;;;;;;680.93;available;;;;0;
BDF;Digital SLR cameras;887635;Nikon D5500 Kit schwarz + AF-S 18-105 VR;Nikon;VBA440K004;0018208998364;;;;;;726.98;awaiting;;;;0;
BDF;Digital SLR cameras;889105;Nikon D3300 Body schwarz;Nikon;VBA390AE;0018208936618;;;;;;300.33;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;529389;Olympus Pen E-P3 Pancake Kit + 17 mm silver;Olympus;V204033SE000;4545350036607;;;;;;567.10;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;624036;Panasonic Lumix DMC-G5 Kit black + 14-42 mm;Panasonic;DMC-G5KEG-K;5025232696550;;;;;;326.10;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;624071;Panasonic Lumix DMC-G5 X Kit silver + 14-42 mm PZ;Panasonic;DMC-G5XEG-S;5025232696826;;;;;;491.90;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;650321;Nikon 1 V2 Kit black   + 10-30 mm VR;Nikon;VVA111K001;0018208928934;;;;;;697.98;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;650328;Nikon 1 V2 Kit black   + 10-30 mm VR + 30-110 mm;Nikon;VVA111K003;0018208929023;;;;;;841.28;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;650335;Nikon 1 V2 Kit white + 10-30 mm VR;Nikon;VVA112K001;0018208928972;;;;;;697.98;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;650342;Nikon 1 V2 Kit white + 10-30 mm VR + 30-110 mm;Nikon;VVA112K003;0018208929061;;;;;;841.28;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;698565;Panasonic Lumix DMC-G6 Body black;Panasonic;DMC-G6EG-K;5025232747689;;;;;;334.28;awaiting;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;698572;Panasonic Lumix DMC-G6 Kit black + 14-42 OIS;Panasonic;DMC-G6KEG-K;5025232748259;;;;;;386.66;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;698579;Panasonic Lumix DMC-G6 Kit titanium silver + 14-42 OIS;Panasonic;DMC-G6KEG-S;5025232748266;;;;;;386.66;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;698586;Panasonic Lumix DMC-G6 X Kit black + 14-42 OIS PZ;Panasonic;DMC-G6XEG-K;5025232748907;;;;;;493.11;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;698600;Panasonic Lumix DMC-G6 Kit black + 14-42 + 45-150 OIS;Panasonic;DMC-G6WEG-K;5025232748587;;;;;;529.45;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;698614;Panasonic Lumix DMC-G6 Kit black + 14-140 Power OIS;Panasonic;DMC-G6HEG-K;5025232750931;;;;;;612.45;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;698649;Panasonic Lumix DMC-G5 Kit black + 14-140 Power OIS;Panasonic;DMC-G5HEG-K;5025232750849;;;;;;565.97;onorder;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;723765;Sony Alpha 3000 Kit black + SEL 18-55;Sony;ILCE3000KB.CE;4905524945416;;;;;;303.20;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;732795;Nikon 1 AW1 Kit black + 11-27,5 mm;Nikon;VVA201K001;0018208936120;;;;;;630.95;available;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;732802;Nikon 1 AW1 Kit silver + 11-27,5 mm;Nikon;VVA202K001;0018208936168;;;;;;630.95;available;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;732809;Nikon 1 AW1 Kit white + 11-27,5 mm;Nikon;VVA203K001;0018208936458;;;;;;630.95;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;732816;Nikon 1 AW1 Kit black + 11-27,5 mm + 10 mm;Nikon;VVA201K002;0018208936205;;;;;;798.90;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;741587;Sony Alpha 7R Body;Sony;ILCE7RB.CE;4905524958485;;;;;;1587.66;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;741671;Panasonic Lumix DMC-GM1 Kit orange/silber + 3,5-5,6/12-32;Panasonic;DMC-GM1KEG-D;5025232763917;;;;;;415.83;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;741713;Panasonic Lumix DMC-GM1 Kit black + 3,5-5,6/12-32;Panasonic;DMC-GM1KEG-K;5025232767274;;;;;;415.83;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;741727;Panasonic Lumix DMC-GM1 Kit schwarz/silber + 3,5-5,6/12-32;Panasonic;DMC-GM1KEG-S;5025232763764;;;;;;415.83;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;741741;Panasonic Lumix DMC-GM1 Kit + 1,7/20 + 12-32 + DMW-HGR1GU-S;Panasonic;DMC-GM1WEG-S;5025232767755;;;;;;593.55;onorder;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;766675;Sony Alpha 5000 Kit black + SEL-P 16-50;Sony;ILCE5000LB.CEC;4905524958263;;;;;;350.68;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;766682;Sony Alpha 5000 Kit silver + SEL-P 16-50;Sony;ILC5000LS.CEC;4905524958270;;;;;;350.68;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;766689;Sony Alpha 5000 Kit white + SEL-P 16-50;Sony;ILC5000LW.CEC;4905524958287;;;;;;350.68;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;766696;Sony Alpha 5000 Kit black + SEL-P 16-50 + SEL 55-210;Sony;ILCE5000YB.CEC;4905524958102;;;;;;525.61;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;776559;Sony Alpha 6000 Body silver;Sony;ILCE6000S.CEC;4905524974294;;;;;;491.46;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;776580;Sony Alpha 6000 Kit silver + SEL-P 16-50;Sony;ILCE6000LS.CEC;4905524974409;;;;;;605.57;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;784280;Nikon 1 V3 Body;Nikon;VVA231AE;0018208938513;;;;;;667.93;available;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;784287;Nikon 1 V3 Kit + 10-30 PDZ;Nikon;VVA231K001;0018208938551;;;;;;744.21;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;784294;Nikon 1 V3 Kit + 10-30 PDZ + EVF + Handle;Nikon;VVA231K002;0018208997770;;;;;;972.25;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;792946;Nikon 1 J4 Kit orange + 10-30 PD-Zoom;Nikon;VVA214K001;0018208938773;;;;;;379.81;onorder;;;;0;Nikon NCP
BDJ;Digital compact cameras w. interchangeable lenses;820155;Samsung NX3000 Kit black + 16-50 PZ + SEF-8A;Samsung;EV-NX3000BOIDE;8806086328142;8806086328494;8806086333771;;;;339.25;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;831054;Sony Alpha 6000 Kit black + Zeiss 16-70 mm;Sony;ILCE6000LBZDI.EU;5013493248403;;;;;;1247.80;onorder;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;833315;Sony Alpha 5100 Body black;Sony;ILCE5100B.CEC;4905524986761;;;;;;350.68;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;833336;Sony Alpha 5100 Kit brown + SEL-P 16-50;Sony;ILCE5100LT.CEC;4905524986822;;;;;;455.64;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;833343;Sony Alpha 5100 Kit white + SEL-P 16-50;Sony;ILCE5100LW.CEC;4905524986815;;;;;;455.64;awaiting;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;833350;Sony Alpha 5100 Kit black + SEL-P 16-50 + SEL 55-210;Sony;ILCE5100YB.CEC;4905524986983;;;;;;630.56;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;840665;Sony ILCE-QX1 black;Sony;ILCEQX1B.EU;5013493253025;;;;;;210.74;available;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;840672;Sony ILCE-QX1 black Kit + SEL-P 16-50;Sony;ILCEQX1LB.EU;5013493253018;;;;;;315.70;awaiting;;;;0;Sony Europe Retail Partner Programm
BDJ;Digital compact cameras w. interchangeable lenses;861224;Nikon 1 J4 Kit black + 10-30 PD-Zoom;Nikon;VVA211K001;0018208938650;;;;;;269.73;available;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;861231;Nikon 1 J4 Kit white + 10-30 PD-Zoom;Nikon;VVA212K001;0018208938698;;;;;;259.87;onorder;;;;0;
BDJ;Digital compact cameras w. interchangeable lenses;877891;Panasonic Lumix DMC-GF7 Kit schwarz/silber + H-FS 12-32 mm;Panasonic;DMC-GF7KEG-S;5025232650514;;;;;;369.53;available;;;;0;
